districtid,weekid,statemean,statestdev
501,13,24.08,28.82
501,14,22.23,28.32
501,15,18.19,23.48
501,16,20.65,30.59
501,17,25.5,44.39
501,18,49.73,96.39
501,19,73.65,165.29
501,20,85.12,208.23
501,21,91.73,183.5
501,22,119.5,236.83
501,23,195.96,382.99
501,24,323.46,614.8
501,25,547.5,1018.04
502,1,0,0.0
502,2,0,0.0
502,3,0,0.0
502,4,0,0.0
502,5,0,0.0
502,6,0,0.0
502,7,54.78,240.24
502,8,85.69,351.58
502,9,99.72,458.85
502,10,83.56,327.25
502,11,83.62,333.01
502,12,101.38,373.73
502,13,107.47,417.15
502,14,113.31,405.82
502,15,124.59,356.75
502,16,143.66,351.65
502,17,175.47,377.8
502,18,200.91,375.6
502,19,222.88,403.05
502,20,241.47,383.47
502,21,228.88,350.02
502,22,237.91,353.13
502,23,247.59,364.52
502,24,253.94,383.81
502,25,282.97,413.05
503,1,0,0.0
503,2,0,0.0
503,3,0,0.0
503,4,0,0.0
503,5,0,0.0
503,6,0,0.0
503,7,13.69,53.71
503,8,13.16,41.88
503,9,26.14,90.5
503,10,31,89.21
503,11,29.61,79.57
503,12,26.08,59.94
503,13,27.67,70.81
503,14,21.1,55.98
503,15,24.25,54.09
503,16,32.1,68.42
503,17,50.84,101.56
503,18,88.65,162.55
503,19,100.22,180.83
503,20,110.82,216.68
503,21,107.35,201.32
503,22,122.47,204.96
503,23,144.8,242.66
503,24,175.16,276.36
503,25,213.02,354.71
504,1,0,0.0
504,2,0,0.0
504,3,0,0.0
504,4,0,0.0
504,5,0,0.0
504,6,0,0.0
504,7,120.44,506.49
504,8,223.26,795.23
504,9,300.94,1017.11
504,10,481.79,1791.75
504,11,523.15,1721.47
504,12,514.5,1610.49
504,13,621.91,1810.62
504,14,671.24,1801.29
504,15,879.41,2274.6
504,16,1166.53,2872.28
504,17,1309.21,3142.02
504,18,1534.94,3520.9
504,19,1827.65,4172.28
504,20,1830.18,3645.75
504,21,1966.79,3445.83
504,22,2223.41,3361.41
504,23,2393.74,3802.96
504,24,2533.09,4079.05
504,25,3316.79,4840.86
505,1,0,0.0
505,2,0,0.0
505,3,0,0.0
505,4,0,0.0
505,5,0,0.0
505,6,0,0.0
505,7,54.62,240.27
505,8,85.69,351.58
505,9,99.75,458.84
505,10,83.41,327.29
505,11,83.41,333.06
505,12,101.34,373.74
505,13,107.44,417.15
505,14,113.53,405.76
505,15,124.62,356.74
505,16,142.19,352.14
505,17,172.84,378.65
505,18,198.25,376.6
505,19,222.91,403.04
505,20,241.34,383.52
505,21,228.47,350.2
505,22,237.44,353.37
505,23,247.19,364.72
505,24,254.22,383.67
505,25,282.5,413.29
506,1,0,0.0
506,2,0,0.0
506,3,0,0.0
506,4,0,0.0
506,5,0,0.0
506,6,0,0.0
506,7,5.49,8.92
506,8,3.49,3.42
506,9,14.51,11.68
506,10,32.24,26.42
506,11,30.89,16.73
506,12,33.16,22.51
506,13,37.92,25.37
506,14,32.27,19.9
506,15,38.49,34.76
506,16,64.62,67.85
506,17,92.89,123.73
506,18,258.73,317.25
506,19,301.32,381.19
506,20,481.7,538.41
506,21,569.16,524.63
506,22,699.86,578.89
506,23,482.41,392.27
506,24,349.03,317.61
506,25,344.51,283.2
507,1,0,0.0
507,2,0,0.0
507,3,0,0.0
507,4,0,0.0
507,5,0,0.0
507,6,0,0.0
507,7,1.97,5.76
507,8,6.59,21.61
507,9,13.1,32.52
507,10,17.45,26.33
507,11,17.83,17.89
507,12,32.55,40.92
507,13,26.93,33.77
507,14,35.86,40.56
507,15,58.38,91.75
507,16,76.72,159.43
507,17,131.86,294.13
507,18,141.86,312.22
507,19,247.59,546.06
507,20,319.59,515.38
507,21,360.93,444.74
507,22,430.97,466.42
507,23,610.62,617.18
507,24,743.38,850.62
507,25,753.38,966.44
508,1,0,0.0
508,2,0,0.0
508,3,0,0.0
508,4,0,0.0
508,5,0,0.0
508,6,0,0.0
508,7,13.69,53.71
508,8,12.96,41.92
508,9,25.35,90.55
508,10,30.84,89.26
508,11,27.04,78.0
508,12,24.08,58.81
508,13,26.49,70.72
508,14,20.33,55.9
508,15,23.94,54.16
508,16,31.88,68.5
508,17,50.18,101.76
508,18,88.67,162.55
508,19,100.02,180.88
508,20,108.65,216.87
508,21,106.92,201.38
508,22,121.78,205.22
508,23,142.98,243.03
508,24,173.92,276.66
508,25,212.84,354.74
509,1,0,0.0
509,2,0,0.0
509,3,0,0.0
509,4,0,0.0
509,5,0,0.0
509,6,0,0.0
509,7,26.16,128.94
509,8,112.5,367.34
509,9,117.41,519.54
509,10,142.47,653.25
509,11,160.31,702.7
509,12,253.84,1232.62
509,13,353.28,1662.84
509,14,394.06,1612.1
509,15,610.69,2106.34
509,16,824.72,2590.89
509,17,771.44,1682.83
509,18,893.19,1492.99
509,19,1119.88,1591.3
509,20,1214.25,1359.77
509,21,1056.06,1297.55
509,22,1099.72,1319.78
509,23,1129.84,1527.84
509,24,1175.59,1609.9
509,25,1164.19,1411.88
510,1,0,0.0
510,2,0,0.0
510,3,0,0.0
510,4,0,0.0
510,5,0,0.0
510,6,0,0.0
510,7,13.69,53.71
510,8,13.16,41.88
510,9,26.14,90.5
510,10,31,89.21
510,11,29.8,79.51
510,12,26.22,59.89
510,13,27.71,70.79
510,14,21.1,55.98
510,15,24.31,54.06
510,16,32.08,68.43
510,17,50.9,101.53
510,18,89.24,162.32
510,19,101.06,180.5
510,20,111.2,216.53
510,21,108.37,200.98
510,22,122.94,204.72
510,23,145.29,242.43
510,24,175.22,276.34
510,25,215.06,353.97
511,1,0,0.0
511,2,0,0.0
511,3,0,0.0
511,4,0,0.0
511,5,0,0.0
511,6,0,0.0
511,7,0,0.0
511,8,53.95,162.66
511,9,31.5,82.75
511,10,34.32,81.68
511,11,64.64,99.58
511,12,101.86,151.01
511,13,113.64,176.13
511,14,110.09,217.39
511,15,115.41,201.31
511,16,159.95,323.52
511,17,249.82,506.29
511,18,408.91,758.09
511,19,560.64,1036.67
511,20,569.41,1007.6
511,21,709.55,1012.4
511,22,757.95,928.11
511,23,802.45,800.26
511,24,771.91,710.94
511,25,755.5,660.62
512,1,0,0.0
512,2,0,0.0
512,3,0,0.0
512,4,0,0.0
512,5,0,0.0
512,6,0,0.0
512,7,0,0.0
512,8,0.1,0.32
512,9,0,0.0
512,10,0.1,0.32
512,11,1.2,1.99
512,12,0.6,0.84
512,13,1,1.63
512,14,-0.1,0.32
512,15,0.4,0.7
512,16,2.2,3.91
512,17,10.7,31.43
512,18,22.7,61.53
512,19,22.9,60.23
512,20,22.4,46.22
512,21,16.5,31.64
512,22,26.3,45.28
512,23,51.5,106.82
512,24,46.6,88.39
512,25,63,117.19
513,1,0,0.0
513,2,0,0.0
513,3,0,0.0
513,4,0,0.0
513,5,0,0.0
513,6,0,0.0
513,7,0.43,0.79
513,8,18.57,49.14
513,9,4.14,10.53
513,10,3.29,1.98
513,11,11,8.43
513,12,67.43,69.47
513,13,42.43,83.59
513,14,20,18.81
513,15,20.29,10.14
513,16,27.57,17.16
513,17,54.57,44.67
513,18,91.43,53.17
513,19,154.57,106.36
513,20,170.43,166.45
513,21,97,100.9
513,22,114.86,122.94
513,23,185,189.15
513,24,329.71,315.02
513,25,481.29,516.36
514,1,0,0.0
514,2,0,0.0
514,3,0,0.0
514,4,0,0.0
514,5,0,0.0
514,6,0,0.0
514,7,1.97,5.76
514,8,6.62,21.6
514,9,13.28,32.46
514,10,18.34,26.16
514,11,18.34,18.11
514,12,31.45,40.87
514,13,27.59,33.54
514,14,35.86,40.56
514,15,59.17,91.34
514,16,77.59,159.07
514,17,135.21,293.18
514,18,143.48,311.66
514,19,251.93,544.57
514,20,325.14,513.09
514,21,368.76,440.5
514,22,443,461.68
514,23,632.97,608.0
514,24,768.28,841.73
514,25,757.34,964.91
515,1,0,0.0
515,2,0,0.0
515,3,0,0.0
515,4,0,0.0
515,5,0,0.0
515,6,0,0.0
515,7,3.76,9.34
515,8,14.19,21.79
515,9,9.81,17.51
515,10,10.62,17.71
515,11,37.48,91.7
515,12,95.9,219.86
515,13,131.95,315.07
515,14,164.38,317.44
515,15,150.48,299.72
515,16,145.57,262.83
515,17,189,249.37
515,18,230.76,287.93
515,19,234.43,285.58
515,20,246.1,300.94
515,21,241.71,247.17
515,22,263.43,208.93
515,23,325.71,209.96
515,24,411,238.19
515,25,580.76,354.86
516,1,0,0.0
516,2,0,0.0
516,3,0,0.0
516,4,0,0.0
516,5,0,0.0
516,6,0,0.0
516,7,124.29,506.04
516,8,233.06,794.45
516,9,307.88,1015.83
516,10,483.97,1791.22
516,11,527.35,1720.42
516,12,521.82,1608.89
516,13,634.12,1807.87
516,14,693.5,1797.75
516,15,910.06,2269.77
516,16,1201,2865.6
516,17,1363.88,3136.37
516,18,1592.24,3513.29
516,19,1917.74,4168.09
516,20,1908.79,3642.13
516,21,2064.26,3466.91
516,22,2361.44,3420.05
516,23,2522.41,3840.44
516,24,2686.79,4113.54
516,25,3471.59,4862.4
517,1,0,0.0
517,2,0,0.0
517,3,0,0.0
517,4,0,0.0
517,5,0,0.0
517,6,0,0.0
517,7,0,0.0
517,8,0,0.0
517,9,0,0.0
517,10,0,0.0
517,11,0.12,0.45
517,12,1.71,6.1
517,13,1.79,5.64
517,14,1.92,4.6
517,15,1.75,4.14
517,16,3.42,9.89
517,17,3.42,10.15
517,18,12.88,44.16
517,19,19.83,65.24
517,20,22.83,42.57
517,21,18.46,25.81
517,22,22.54,29.85
517,23,23.46,33.92
517,24,26.25,41.25
517,25,43.17,72.01
518,1,0,0.0
518,2,0,0.0
518,3,0,0.0
518,4,0,0.0
518,5,0,0.0
518,6,0,0.0
518,7,1.43,5.82
518,8,1.78,4.59
518,9,2.65,5.05
518,10,5.78,6.52
518,11,10.39,16.43
518,12,18.87,24.35
518,13,28.65,29.58
518,14,13.57,23.71
518,15,13.65,14.09
518,16,17.26,25.58
518,17,38.48,41.13
518,18,73.04,77.26
518,19,103.13,167.13
518,20,183.61,195.84
518,21,229.78,270.41
518,22,225,256.42
518,23,276.52,361.39
518,24,346.52,381.88
518,25,547.57,712.86
519,1,0,0.0
519,2,0,0.0
519,3,0,0.0
519,4,0,0.0
519,5,0,0.0
519,6,0,0.0
519,7,2.31,2.39
519,8,0.46,0.97
519,9,5.62,6.33
519,10,13.15,12.12
519,11,25.31,17.37
519,12,39.77,18.93
519,13,42.08,29.5
519,14,43.08,18.35
519,15,68.15,31.04
519,16,78.62,48.39
519,17,155.15,112.91
519,18,307.15,288.17
519,19,468.08,324.84
519,20,484,299.37
519,21,607.08,513.38
519,22,681.69,582.81
519,23,988.85,861.54
519,24,1116.62,682.38
519,25,976.85,555.72
520,1,0,0.0
520,2,0,0.0
520,3,0,0.0
520,4,0,0.0
520,5,0,0.0
520,6,0,0.0
520,7,1.43,5.82
520,8,1.57,4.55
520,9,2.35,4.99
520,10,5.78,6.52
520,11,10.48,16.39
520,12,18.39,24.61
520,13,29,29.48
520,14,13.61,23.68
520,15,13.43,14.25
520,16,16.74,25.75
520,17,39.22,40.98
520,18,73.65,76.95
520,19,101.3,167.09
520,20,177.35,198.12
520,21,224.78,272.16
520,22,210.35,257.63
520,23,264.57,363.53
520,24,340.3,385.82
520,25,536.57,718.08
521,1,0,0.0
521,2,0,0.0
521,3,0,0.0
521,4,0,0.0
521,5,0,0.0
521,6,0,0.0
521,7,122.91,506.32
521,8,231.29,794.91
521,9,303.82,1016.78
521,10,478.15,1792.43
521,11,517.91,1722.26
521,12,511.06,1610.83
521,13,610.44,1810.49
521,14,664.59,1800.42
521,15,862.15,2270.76
521,16,1135.26,2865.43
521,17,1302.76,3140.43
521,18,1530.85,3520.16
521,19,1855.35,4178.45
521,20,1858.26,3651.47
521,21,2036.56,3470.98
521,22,2316.24,3423.13
521,23,2494.21,3845.57
521,24,2659.53,4122.54
521,25,3434.29,4873.46
522,1,0,0.0
522,2,0,0.0
522,3,0,0.0
522,4,0,0.0
522,5,0,0.0
522,6,0,0.0
522,7,17.94,49.72
522,8,26.47,62.97
522,9,37.06,72.34
522,10,50.38,67.27
522,11,53,70.78
522,12,49.19,85.25
522,13,58.44,99.9
522,14,61.03,87.62
522,15,69.38,97.93
522,16,77.03,81.69
522,17,122.5,165.13
522,18,135.38,193.68
522,19,196.91,297.76
522,20,238,316.45
522,21,236.44,278.38
522,22,264.25,283.11
522,23,281.91,339.43
522,24,287.91,415.55
522,25,320.59,449.1
523,1,0,0.0
523,2,0,0.0
523,3,0,0.0
523,4,0,0.0
523,5,0,0.0
523,6,0,0.0
523,7,3.81,9.33
523,8,14.14,21.82
523,9,9.95,17.47
523,10,10.52,17.76
523,11,36.9,91.87
523,12,93.71,220.46
523,13,130.05,315.61
523,14,161.9,318.39
523,15,150.71,299.62
523,16,146.29,262.57
523,17,187.43,250.07
523,18,228.33,288.68
523,19,229.29,287.65
523,20,241.86,303.11
523,21,236.57,250.24
523,22,256.43,214.19
523,23,322.1,214.37
523,24,410.24,239.32
523,25,577.76,358.91
524,1,0,0.0
524,2,0,0.0
524,3,0,0.0
524,4,0,0.0
524,5,0,0.0
524,6,0,0.0
524,7,3.81,9.33
524,8,14.14,21.82
524,9,9.86,17.5
524,10,10.62,17.71
524,11,37.67,91.63
524,12,96.52,219.6
524,13,132.24,314.97
524,14,163.57,317.8
524,15,151.57,299.26
524,16,148.05,261.75
524,17,191.1,248.07
524,18,231.57,287.57
524,19,229.57,287.59
524,20,239.71,303.68
524,21,229.14,250.33
524,22,252.71,214.8
524,23,310.05,218.67
524,24,388.48,247.65
524,25,543.76,364.02
525,1,0,0.0
525,2,0,0.0
525,3,0,0.0
525,4,0,0.0
525,5,0,0.0
525,6,0,0.0
525,7,54.12,240.36
525,8,85.03,351.72
525,9,99.44,458.91
525,10,83.53,327.26
525,11,83.31,333.08
525,12,101.03,373.82
525,13,107.16,417.22
525,14,113.28,405.83
525,15,124.88,356.68
525,16,142.78,351.96
525,17,174.84,378.06
525,18,199.94,376.04
525,19,223.22,402.94
525,20,241.41,383.49
525,21,226.5,350.82
525,22,232.12,354.61
525,23,240.84,365.92
525,24,249.81,384.99
525,25,277.62,414.74
526,1,0,0.0
526,2,0,0.0
526,3,0,0.0
526,4,0,0.0
526,5,0,0.0
526,6,0,0.0
526,7,3.76,9.34
526,8,13.14,21.88
526,9,10.1,17.4
526,10,9.81,17.79
526,11,37.33,91.75
526,12,96.1,219.79
526,13,132.19,314.99
526,14,164.24,317.51
526,15,150.29,299.79
526,16,145.81,262.75
526,17,185.29,250.66
526,18,229.71,288.31
526,19,221.24,286.62
526,20,234.67,303.65
526,21,224,247.39
526,22,242.43,208.66
526,23,296.29,204.29
526,24,380.76,239.83
526,25,535.81,354.5
527,1,0,0.0
527,2,0,0.0
527,3,0,0.0
527,4,0,0.0
527,5,0,0.0
527,6,0,0.0
527,7,13.69,53.71
527,8,13.14,41.88
527,9,26.14,90.5
527,10,30.96,89.23
527,11,29.65,79.56
527,12,26.04,59.96
527,13,27.69,70.8
527,14,21.14,55.97
527,15,24.2,54.11
527,16,31.84,68.51
527,17,50.73,101.61
527,18,89.39,162.24
527,19,100.78,180.63
527,20,111.33,216.47
527,21,108.04,201.12
527,22,122,205.15
527,23,145.12,242.52
527,24,175.84,276.06
527,25,215.02,353.99
528,1,0,0.0
528,2,0,0.0
528,3,0,0.0
528,4,0,0.0
528,5,0,0.0
528,6,0,0.0
528,7,0,0.0
528,8,0,0.0
528,9,0,0.0
528,10,0,0.0
528,11,0.08,0.41
528,12,1.54,6.09
528,13,1.79,5.64
528,14,1.17,2.81
528,15,0.96,1.92
528,16,1.46,3.43
528,17,1.42,3.61
528,18,3.79,6.49
528,19,6.33,7.78
528,20,14.88,23.22
528,21,15.88,24.32
528,22,18.38,25.18
528,23,18.88,28.43
528,24,19.29,21.71
528,25,28.96,34.19
529,1,0,0.0
529,2,0,0.0
529,3,0,0.0
529,4,0,0.0
529,5,0,0.0
529,6,0,0.0
529,7,124.24,506.06
529,8,233.09,794.44
529,9,307.88,1015.83
529,10,484.15,1791.18
529,11,527.41,1720.4
529,12,522.74,1608.6
529,13,634.76,1807.64
529,14,694.18,1797.49
529,15,910.62,2269.54
529,16,1201.91,2865.22
529,17,1364.59,3136.07
529,18,1592.62,3513.12
529,19,1918.35,4167.82
529,20,1912.91,3640.25
529,21,2087.82,3457.14
529,22,2388.12,3408.1
529,23,2545,3830.94
529,24,2697.82,4108.03
529,25,3492.29,4851.79
530,1,0,0.0
530,2,0,0.0
530,3,0,0.0
530,4,0,0.0
530,5,0,0.0
530,6,0,0.0
530,7,0,0.0
530,8,62.64,165.0
530,9,35.5,83.53
530,10,39.09,82.88
530,11,73.86,105.17
530,12,117.36,159.37
530,13,132.86,189.7
530,14,127.95,225.46
530,15,143.95,228.75
530,16,204.36,367.97
530,17,326.32,593.24
530,18,528.86,904.93
530,19,720.91,1246.98
530,20,733.32,1225.75
530,21,871.77,1259.67
530,22,923.55,1172.51
530,23,972.73,1124.52
530,24,931.45,1016.88
530,25,916.5,1006.1
531,1,0,0.0
531,2,0,0.0
531,3,0,0.0
531,4,0,0.0
531,5,0,0.0
531,6,0,0.0
531,7,0,0.0
531,8,62.09,165.18
531,9,35.64,83.47
531,10,38.95,82.94
531,11,74.77,104.65
531,12,115.5,160.31
531,13,125.32,190.16
531,14,127.18,225.83
531,15,143.36,229.09
531,16,203.64,368.33
531,17,325.09,593.82
531,18,524.45,906.75
531,19,722.05,1246.58
531,20,733.91,1225.51
531,21,891.82,1252.26
531,22,916.77,1174.61
531,23,969.14,1125.08
531,24,903.23,1014.81
531,25,894.27,1003.53
532,1,0,0.0
532,2,0,0.0
532,3,0,0.0
532,4,0,0.0
532,5,0,0.0
532,6,0,0.0
532,7,54.66,240.27
532,8,85.59,351.6
532,9,99.31,458.93
532,10,82.59,327.45
532,11,83.5,333.04
532,12,100.91,373.84
532,13,107.25,417.2
532,14,112.94,405.9
532,15,125.16,356.6
532,16,141.62,352.27
532,17,174.75,378.1
532,18,199.31,376.28
532,19,221.94,403.3
532,20,240.72,383.71
532,21,229.16,349.89
532,22,236.88,353.63
532,23,246.41,365.07
532,24,253.06,384.19
532,25,280.47,414.13
533,1,0,0.0
533,2,0,0.0
533,3,0,0.0
533,4,0,0.0
533,5,0,0.0
533,6,0,0.0
533,7,2.38,2.33
533,8,0.46,0.97
533,9,6.15,6.3
533,10,15.46,13.43
533,11,30.38,23.82
533,12,42.62,22.27
533,13,43.15,29.63
533,14,44.23,19.72
533,15,72.69,37.64
533,16,81.08,49.22
533,17,161,114.07
533,18,301.08,289.01
533,19,477.69,318.97
533,20,472.69,301.52
533,21,626,503.15
533,22,732.92,569.58
533,23,998.54,856.12
533,24,1125.69,677.33
533,25,952.46,576.59
534,1,0,0.0
534,2,0,0.0
534,3,0,0.0
534,4,0,0.0
534,5,0,0.0
534,6,0,0.0
534,7,21.43,31.21
534,8,46.95,42.61
534,9,8.76,11.71
534,10,4.57,8.09
534,11,7.62,12.88
534,12,12.19,16.05
534,13,23.62,40.44
534,14,40.95,60.45
534,15,50.76,63.81
534,16,49.24,67.93
534,17,69.43,98.11
534,18,103.86,133.03
534,19,135.67,144.71
534,20,203.33,238.3
534,21,273.05,340.73
534,22,330.33,393.31
