Date,State,District,Cases
2020-08-14 00:00:00,RJ,683,43
2020-08-15 00:00:00,RJ,683,37
2020-08-16 00:00:00,RJ,683,66
2020-08-17 00:00:00,RJ,683,70
2020-08-18 00:00:00,RJ,683,0
2020-08-19 00:00:00,RJ,683,0
2020-08-20 00:00:00,RJ,683,82
2020-08-21 00:00:00,RJ,683,28
2020-08-22 00:00:00,RJ,683,12
2020-08-23 00:00:00,RJ,683,29
2020-08-24 00:00:00,RJ,683,31
2020-08-25 00:00:00,RJ,683,19
2020-08-26 00:00:00,RJ,683,19
2020-08-27 00:00:00,RJ,683,19
2020-08-28 00:00:00,RJ,683,31
2020-08-29 00:00:00,RJ,683,77
2020-08-30 00:00:00,RJ,683,47
2020-08-31 00:00:00,RJ,683,36
2020-09-01 00:00:00,RJ,683,29
2020-09-02 00:00:00,RJ,683,38
2020-09-03 00:00:00,RJ,683,32
2020-09-04 00:00:00,RJ,683,12
2020-09-05 00:00:00,RJ,683,13
2020-03-15 00:00:00,RJ,225,0
2020-03-16 00:00:00,RJ,225,0
2020-03-17 00:00:00,RJ,225,0
2020-03-18 00:00:00,RJ,225,0
2020-03-19 00:00:00,RJ,225,0
2020-03-20 00:00:00,RJ,225,0
2020-03-21 00:00:00,RJ,225,0
2020-03-22 00:00:00,RJ,225,0
2020-03-23 00:00:00,RJ,225,0
2020-03-24 00:00:00,RJ,225,0
2020-03-25 00:00:00,RJ,225,0
2020-03-26 00:00:00,RJ,225,0
2020-03-27 00:00:00,RJ,225,0
2020-03-28 00:00:00,RJ,225,0
2020-03-29 00:00:00,RJ,225,0
2020-03-30 00:00:00,RJ,225,0
2020-03-31 00:00:00,RJ,225,0
2020-04-01 00:00:00,RJ,225,0
2020-04-02 00:00:00,RJ,225,0
2020-04-03 00:00:00,RJ,225,0
2020-04-04 00:00:00,RJ,225,0
2020-04-05 00:00:00,RJ,225,0
2020-04-06 00:00:00,RJ,225,0
2020-04-07 00:00:00,RJ,225,0
2020-04-08 00:00:00,RJ,225,0
2020-04-09 00:00:00,RJ,225,0
2020-04-10 00:00:00,RJ,225,0
2020-04-11 00:00:00,RJ,225,0
2020-04-12 00:00:00,RJ,225,0
2020-04-13 00:00:00,RJ,225,0
2020-04-14 00:00:00,RJ,225,0
2020-04-15 00:00:00,RJ,225,0
2020-04-16 00:00:00,RJ,225,0
2020-04-17 00:00:00,RJ,225,0
2020-04-18 00:00:00,RJ,225,0
2020-04-19 00:00:00,RJ,225,0
2020-04-20 00:00:00,RJ,225,0
2020-04-21 00:00:00,RJ,225,0
2020-04-22 00:00:00,RJ,225,0
2020-04-23 00:00:00,RJ,225,0
2020-04-24 00:00:00,RJ,225,0
2020-04-25 00:00:00,RJ,225,0
2020-04-26 00:00:00,RJ,225,0
2020-04-27 00:00:00,RJ,225,0
2020-04-28 00:00:00,RJ,225,0
2020-04-29 00:00:00,RJ,225,0
2020-04-30 00:00:00,RJ,225,0
2020-05-01 00:00:00,RJ,225,0
2020-05-02 00:00:00,RJ,225,0
2020-05-03 00:00:00,RJ,225,0
2020-05-04 00:00:00,RJ,225,0
2020-05-05 00:00:00,RJ,225,0
2020-05-06 00:00:00,RJ,225,0
2020-05-07 00:00:00,RJ,225,0
2020-05-08 00:00:00,RJ,225,0
2020-05-09 00:00:00,RJ,225,3
2020-05-10 00:00:00,RJ,225,0
2020-05-11 00:00:00,RJ,225,1
2020-05-12 00:00:00,RJ,225,6
2020-05-13 00:00:00,RJ,225,3
2020-05-14 00:00:00,RJ,225,4
2020-05-15 00:00:00,RJ,225,2
2020-05-16 00:00:00,RJ,225,0
2020-05-17 00:00:00,RJ,225,13
2020-05-18 00:00:00,RJ,225,0
2020-05-19 00:00:00,RJ,225,3
2020-05-20 00:00:00,RJ,225,3
2020-05-21 00:00:00,RJ,225,8
2020-05-22 00:00:00,RJ,225,4
2020-05-23 00:00:00,RJ,225,4
2020-05-24 00:00:00,RJ,225,0
2020-05-25 00:00:00,RJ,225,17
2020-05-26 00:00:00,RJ,225,0
2020-05-27 00:00:00,RJ,225,0
2020-05-28 00:00:00,RJ,225,5
2020-05-29 00:00:00,RJ,225,6
2020-05-30 00:00:00,RJ,225,8
2020-05-31 00:00:00,RJ,225,2
2020-06-01 00:00:00,RJ,225,7
2020-06-02 00:00:00,RJ,225,2
2020-06-03 00:00:00,RJ,225,2
2020-06-04 00:00:00,RJ,225,25
2020-06-05 00:00:00,RJ,225,0
2020-06-06 00:00:00,RJ,225,10
2020-06-07 00:00:00,RJ,225,2
2020-06-08 00:00:00,RJ,225,0
2020-06-09 00:00:00,RJ,225,7
2020-06-10 00:00:00,RJ,225,14
2020-06-11 00:00:00,RJ,225,5
2020-06-12 00:00:00,RJ,225,0
2020-06-13 00:00:00,RJ,225,7
2020-06-14 00:00:00,RJ,225,2
2020-06-15 00:00:00,RJ,225,3
2020-06-16 00:00:00,RJ,225,0
2020-06-17 00:00:00,RJ,225,17
2020-06-18 00:00:00,RJ,225,4
2020-06-19 00:00:00,RJ,225,13
2020-06-20 00:00:00,RJ,225,18
2020-06-21 00:00:00,RJ,225,3
2020-06-22 00:00:00,RJ,225,26
2020-06-23 00:00:00,RJ,225,5
2020-06-24 00:00:00,RJ,225,3
2020-06-25 00:00:00,RJ,225,8
2020-06-26 00:00:00,RJ,225,2
2020-06-27 00:00:00,RJ,225,10
2020-06-28 00:00:00,RJ,225,2
2020-06-29 00:00:00,RJ,225,6
2020-06-30 00:00:00,RJ,225,11
2020-07-01 00:00:00,RJ,225,7
2020-07-02 00:00:00,RJ,225,1
2020-07-03 00:00:00,RJ,225,3
2020-07-04 00:00:00,RJ,225,0
2020-07-05 00:00:00,RJ,225,5
2020-07-06 00:00:00,RJ,225,0
2020-07-07 00:00:00,RJ,225,2
2020-07-08 00:00:00,RJ,225,3
2020-07-09 00:00:00,RJ,225,13
2020-07-10 00:00:00,RJ,225,15
2020-07-11 00:00:00,RJ,225,8
2020-07-12 00:00:00,RJ,225,8
2020-07-13 00:00:00,RJ,225,6
2020-07-14 00:00:00,RJ,225,51
2020-07-15 00:00:00,RJ,225,11
2020-07-16 00:00:00,RJ,225,14
2020-07-17 00:00:00,RJ,225,19
2020-07-18 00:00:00,RJ,225,13
2020-07-19 00:00:00,RJ,225,21
2020-07-20 00:00:00,RJ,225,2
2020-07-21 00:00:00,RJ,225,5
2020-07-22 00:00:00,RJ,225,8
2020-07-23 00:00:00,RJ,225,6
2020-07-24 00:00:00,RJ,225,22
2020-07-25 00:00:00,RJ,225,0
2020-07-26 00:00:00,RJ,225,36
2020-07-27 00:00:00,RJ,225,9
2020-07-28 00:00:00,RJ,225,36
2020-07-29 00:00:00,RJ,225,16
2020-07-30 00:00:00,RJ,225,5
2020-07-31 00:00:00,RJ,225,5
2020-08-01 00:00:00,RJ,225,2
2020-08-02 00:00:00,RJ,225,11
2020-08-03 00:00:00,RJ,225,0
2020-08-04 00:00:00,RJ,225,12
2020-08-05 00:00:00,RJ,225,0
2020-08-06 00:00:00,RJ,225,21
2020-08-07 00:00:00,RJ,225,1
2020-08-08 00:00:00,RJ,225,0
2020-08-09 00:00:00,RJ,225,0
2020-08-10 00:00:00,RJ,225,16
2020-08-11 00:00:00,RJ,225,0
2020-08-12 00:00:00,RJ,225,0
2020-08-13 00:00:00,RJ,225,12
2020-08-14 00:00:00,RJ,225,0
2020-08-15 00:00:00,RJ,225,14
2020-08-16 00:00:00,RJ,225,2
2020-08-17 00:00:00,RJ,225,8
2020-08-18 00:00:00,RJ,225,5
2020-08-19 00:00:00,RJ,225,0
2020-08-20 00:00:00,RJ,225,0
2020-08-21 00:00:00,RJ,225,13
2020-08-22 00:00:00,RJ,225,14
2020-08-23 00:00:00,RJ,225,16
2020-08-24 00:00:00,RJ,225,35
2020-08-25 00:00:00,RJ,225,8
2020-08-26 00:00:00,RJ,225,7
2020-08-27 00:00:00,RJ,225,17
2020-08-28 00:00:00,RJ,225,34
2020-08-29 00:00:00,RJ,225,11
2020-08-30 00:00:00,RJ,225,22
2020-08-31 00:00:00,RJ,225,8
2020-09-01 00:00:00,RJ,225,40
2020-09-02 00:00:00,RJ,225,29
2020-09-03 00:00:00,RJ,225,24
2020-09-04 00:00:00,RJ,225,23
2020-09-05 00:00:00,RJ,225,16
2020-03-15 00:00:00,RJ,182,0
2020-03-16 00:00:00,RJ,182,0
2020-03-17 00:00:00,RJ,182,0
2020-03-18 00:00:00,RJ,182,0
2020-03-19 00:00:00,RJ,182,0
2020-03-20 00:00:00,RJ,182,0
2020-03-21 00:00:00,RJ,182,0
2020-03-22 00:00:00,RJ,182,0
2020-03-23 00:00:00,RJ,182,0
2020-03-24 00:00:00,RJ,182,0
2020-03-25 00:00:00,RJ,182,0
2020-03-26 00:00:00,RJ,182,0
2020-03-27 00:00:00,RJ,182,0
2020-03-28 00:00:00,RJ,182,0
2020-03-29 00:00:00,RJ,182,0
2020-03-30 00:00:00,RJ,182,0
2020-03-31 00:00:00,RJ,182,0
2020-04-01 00:00:00,RJ,182,0
2020-04-02 00:00:00,RJ,182,0
2020-04-03 00:00:00,RJ,182,0
2020-04-04 00:00:00,RJ,182,0
2020-04-05 00:00:00,RJ,182,0
2020-04-06 00:00:00,RJ,182,0
2020-04-07 00:00:00,RJ,182,0
2020-04-08 00:00:00,RJ,182,0
2020-04-09 00:00:00,RJ,182,0
2020-04-10 00:00:00,RJ,182,0
2020-04-11 00:00:00,RJ,182,0
2020-04-12 00:00:00,RJ,182,0
2020-04-13 00:00:00,RJ,182,0
2020-04-14 00:00:00,RJ,182,0
2020-04-15 00:00:00,RJ,182,0
2020-04-16 00:00:00,RJ,182,0
2020-04-17 00:00:00,RJ,182,0
2020-04-18 00:00:00,RJ,182,0
2020-04-19 00:00:00,RJ,182,0
2020-04-20 00:00:00,RJ,182,0
2020-04-21 00:00:00,RJ,182,0
2020-04-22 00:00:00,RJ,182,0
2020-04-23 00:00:00,RJ,182,0
2020-04-24 00:00:00,RJ,182,0
2020-04-25 00:00:00,RJ,182,0
2020-04-26 00:00:00,RJ,182,0
2020-04-27 00:00:00,RJ,182,2
2020-04-28 00:00:00,RJ,182,0
2020-04-29 00:00:00,RJ,182,2
2020-04-30 00:00:00,RJ,182,0
2020-05-01 00:00:00,RJ,182,0
2020-05-02 00:00:00,RJ,182,0
2020-05-03 00:00:00,RJ,182,0
2020-05-04 00:00:00,RJ,182,0
2020-05-05 00:00:00,RJ,182,2
2020-05-06 00:00:00,RJ,182,0
2020-05-07 00:00:00,RJ,182,0
2020-05-08 00:00:00,RJ,182,4
2020-05-09 00:00:00,RJ,182,0
2020-05-10 00:00:00,RJ,182,0
2020-05-11 00:00:00,RJ,182,0
2020-05-12 00:00:00,RJ,182,0
2020-05-13 00:00:00,RJ,182,0
2020-05-14 00:00:00,RJ,182,0
2020-05-15 00:00:00,RJ,182,0
2020-05-16 00:00:00,RJ,182,7
2020-05-17 00:00:00,RJ,182,5
2020-05-18 00:00:00,RJ,182,25
2020-05-19 00:00:00,RJ,182,2
2020-05-20 00:00:00,RJ,182,0
2020-05-21 00:00:00,RJ,182,10
2020-05-22 00:00:00,RJ,182,7
2020-05-23 00:00:00,RJ,182,12
2020-05-24 00:00:00,RJ,182,6
2020-05-25 00:00:00,RJ,182,1
2020-05-26 00:00:00,RJ,182,9
2020-05-27 00:00:00,RJ,182,7
2020-05-28 00:00:00,RJ,182,1
2020-05-29 00:00:00,RJ,182,1
2020-05-30 00:00:00,RJ,182,4
2020-05-31 00:00:00,RJ,182,3
2020-06-01 00:00:00,RJ,182,2
2020-06-02 00:00:00,RJ,182,8
2020-06-03 00:00:00,RJ,182,2
2020-06-04 00:00:00,RJ,182,5
2020-06-05 00:00:00,RJ,182,3
2020-06-06 00:00:00,RJ,182,3
2020-06-07 00:00:00,RJ,182,4
2020-06-08 00:00:00,RJ,182,6
2020-06-09 00:00:00,RJ,182,2
2020-06-10 00:00:00,RJ,182,3
2020-06-11 00:00:00,RJ,182,4
2020-06-12 00:00:00,RJ,182,1
2020-06-13 00:00:00,RJ,182,1
2020-06-14 00:00:00,RJ,182,3
2020-06-15 00:00:00,RJ,182,2
2020-06-16 00:00:00,RJ,182,4
2020-06-17 00:00:00,RJ,182,5
2020-06-18 00:00:00,RJ,182,3
2020-06-19 00:00:00,RJ,182,14
2020-06-20 00:00:00,RJ,182,4
2020-06-21 00:00:00,RJ,182,5
2020-06-22 00:00:00,RJ,182,0
2020-06-23 00:00:00,RJ,182,12
2020-06-24 00:00:00,RJ,182,3
2020-06-25 00:00:00,RJ,182,1
2020-06-26 00:00:00,RJ,182,2
2020-06-27 00:00:00,RJ,182,0
2020-06-28 00:00:00,RJ,182,5
2020-06-29 00:00:00,RJ,182,2
2020-06-30 00:00:00,RJ,182,4
2020-07-01 00:00:00,RJ,182,0
2020-07-02 00:00:00,RJ,182,7
2020-07-03 00:00:00,RJ,182,1
2020-07-04 00:00:00,RJ,182,1
2020-07-05 00:00:00,RJ,182,3
2020-07-06 00:00:00,RJ,182,2
2020-07-07 00:00:00,RJ,182,2
2020-07-08 00:00:00,RJ,182,11
2020-07-09 00:00:00,RJ,182,1
2020-07-10 00:00:00,RJ,182,0
2020-07-11 00:00:00,RJ,182,5
2020-07-12 00:00:00,RJ,182,1
2020-07-13 00:00:00,RJ,182,1
2020-07-14 00:00:00,RJ,182,9
2020-07-15 00:00:00,RJ,182,9
2020-07-16 00:00:00,RJ,182,9
2020-07-17 00:00:00,RJ,182,25
2020-07-18 00:00:00,RJ,182,7
2020-07-19 00:00:00,RJ,182,2
2020-07-20 00:00:00,RJ,182,5
2020-07-21 00:00:00,RJ,182,51
2020-07-22 00:00:00,RJ,182,8
2020-07-23 00:00:00,RJ,182,15
2020-07-24 00:00:00,RJ,182,8
2020-07-25 00:00:00,RJ,182,46
2020-07-26 00:00:00,RJ,182,0
2020-07-27 00:00:00,RJ,182,26
2020-07-28 00:00:00,RJ,182,54
2020-07-29 00:00:00,RJ,182,29
2020-07-30 00:00:00,RJ,182,31
2020-07-31 00:00:00,RJ,182,13
2020-08-01 00:00:00,RJ,182,47
2020-08-02 00:00:00,RJ,182,2
2020-08-03 00:00:00,RJ,182,15
2020-08-04 00:00:00,RJ,182,99
2020-08-05 00:00:00,RJ,182,0
2020-08-06 00:00:00,RJ,182,92
2020-08-07 00:00:00,RJ,182,49
2020-08-08 00:00:00,RJ,182,63
2020-08-09 00:00:00,RJ,182,23
2020-08-10 00:00:00,RJ,182,28
2020-08-11 00:00:00,RJ,182,0
2020-08-12 00:00:00,RJ,182,33
2020-08-13 00:00:00,RJ,182,109
2020-08-14 00:00:00,RJ,182,0
2020-08-15 00:00:00,RJ,182,57
2020-08-16 00:00:00,RJ,182,51
2020-08-17 00:00:00,RJ,182,58
2020-08-18 00:00:00,RJ,182,148
2020-08-19 00:00:00,RJ,182,0
2020-08-20 00:00:00,RJ,182,106
2020-08-21 00:00:00,RJ,182,17
2020-08-22 00:00:00,RJ,182,20
2020-08-23 00:00:00,RJ,182,93
2020-08-24 00:00:00,RJ,182,106
2020-08-25 00:00:00,RJ,182,133
2020-08-26 00:00:00,RJ,182,21
2020-08-27 00:00:00,RJ,182,55
2020-08-28 00:00:00,RJ,182,52
2020-08-29 00:00:00,RJ,182,22
2020-08-30 00:00:00,RJ,182,5
2020-08-31 00:00:00,RJ,182,12
2020-09-01 00:00:00,RJ,182,35
2020-09-02 00:00:00,RJ,182,10
2020-09-03 00:00:00,RJ,182,25
2020-09-04 00:00:00,RJ,182,15
2020-09-05 00:00:00,RJ,182,22
2020-03-15 00:00:00,RJ,293,0
2020-03-16 00:00:00,RJ,293,0
2020-03-17 00:00:00,RJ,293,0
2020-03-18 00:00:00,RJ,293,0
2020-03-19 00:00:00,RJ,293,0
2020-03-20 00:00:00,RJ,293,0
2020-03-21 00:00:00,RJ,293,0
2020-03-22 00:00:00,RJ,293,0
2020-03-23 00:00:00,RJ,293,0
2020-03-24 00:00:00,RJ,293,0
2020-03-25 00:00:00,RJ,293,0
2020-03-26 00:00:00,RJ,293,0
2020-03-27 00:00:00,RJ,293,0
2020-03-28 00:00:00,RJ,293,0
2020-03-29 00:00:00,RJ,293,0
2020-03-30 00:00:00,RJ,293,0
2020-03-31 00:00:00,RJ,293,0
2020-04-01 00:00:00,RJ,293,0
2020-04-02 00:00:00,RJ,293,0
2020-04-03 00:00:00,RJ,293,0
2020-04-04 00:00:00,RJ,293,0
2020-04-05 00:00:00,RJ,293,0
2020-04-06 00:00:00,RJ,293,0
2020-04-07 00:00:00,RJ,293,0
2020-04-08 00:00:00,RJ,293,0
2020-04-09 00:00:00,RJ,293,0
2020-04-10 00:00:00,RJ,293,0
2020-04-11 00:00:00,RJ,293,0
2020-04-12 00:00:00,RJ,293,0
2020-04-13 00:00:00,RJ,293,0
2020-04-14 00:00:00,RJ,293,0
2020-04-15 00:00:00,RJ,293,0
2020-04-16 00:00:00,RJ,293,0
2020-04-17 00:00:00,RJ,293,0
2020-04-18 00:00:00,RJ,293,0
2020-04-19 00:00:00,RJ,293,0
2020-04-20 00:00:00,RJ,293,0
2020-04-21 00:00:00,RJ,293,0
2020-04-22 00:00:00,RJ,293,0
2020-04-23 00:00:00,RJ,293,0
2020-04-24 00:00:00,RJ,293,0
2020-04-25 00:00:00,RJ,293,0
2020-04-26 00:00:00,RJ,293,0
2020-04-27 00:00:00,RJ,293,0
2020-04-28 00:00:00,RJ,293,0
2020-04-29 00:00:00,RJ,293,0
2020-04-30 00:00:00,RJ,293,0
2020-05-01 00:00:00,RJ,293,0
2020-05-02 00:00:00,RJ,293,0
2020-05-03 00:00:00,RJ,293,0
2020-05-04 00:00:00,RJ,293,0
2020-05-05 00:00:00,RJ,293,0
2020-05-06 00:00:00,RJ,293,0
2020-05-07 00:00:00,RJ,293,0
2020-05-08 00:00:00,RJ,293,0
2020-05-09 00:00:00,RJ,293,0
2020-05-10 00:00:00,RJ,293,0
2020-05-11 00:00:00,RJ,293,0
2020-05-12 00:00:00,RJ,293,0
2020-05-13 00:00:00,RJ,293,0
2020-05-14 00:00:00,RJ,293,0
2020-05-15 00:00:00,RJ,293,0
2020-05-16 00:00:00,RJ,293,0
2020-05-17 00:00:00,RJ,293,0
2020-05-18 00:00:00,RJ,293,0
2020-05-19 00:00:00,RJ,293,0
2020-05-20 00:00:00,RJ,293,1
2020-05-21 00:00:00,RJ,293,0
2020-05-22 00:00:00,RJ,293,0
2020-05-23 00:00:00,RJ,293,0
2020-05-24 00:00:00,RJ,293,0
2020-05-25 00:00:00,RJ,293,0
2020-05-26 00:00:00,RJ,293,1
2020-05-27 00:00:00,RJ,293,3
2020-05-28 00:00:00,RJ,293,0
2020-05-29 00:00:00,RJ,293,0
2020-05-30 00:00:00,RJ,293,1
2020-05-31 00:00:00,RJ,293,0
2020-06-01 00:00:00,RJ,293,0
2020-06-02 00:00:00,RJ,293,1
2020-06-03 00:00:00,RJ,293,0
2020-06-04 00:00:00,RJ,293,0
2020-06-05 00:00:00,RJ,293,0
2020-06-06 00:00:00,RJ,293,0
2020-06-07 00:00:00,RJ,293,1
2020-06-08 00:00:00,RJ,293,1
2020-06-09 00:00:00,RJ,293,1
2020-06-10 00:00:00,RJ,293,1
2020-06-11 00:00:00,RJ,293,1
2020-06-12 00:00:00,RJ,293,7
2020-06-13 00:00:00,RJ,293,1
2020-06-14 00:00:00,RJ,293,0
2020-06-15 00:00:00,RJ,293,6
2020-06-16 00:00:00,RJ,293,0
2020-06-17 00:00:00,RJ,293,5
2020-06-18 00:00:00,RJ,293,1
2020-06-19 00:00:00,RJ,293,8
2020-06-20 00:00:00,RJ,293,0
2020-06-21 00:00:00,RJ,293,0
2020-06-22 00:00:00,RJ,293,8
2020-06-23 00:00:00,RJ,293,0
2020-06-24 00:00:00,RJ,293,0
2020-06-25 00:00:00,RJ,293,2
2020-06-26 00:00:00,RJ,293,3
2020-06-27 00:00:00,RJ,293,0
2020-06-28 00:00:00,RJ,293,0
2020-06-29 00:00:00,RJ,293,0
2020-06-30 00:00:00,RJ,293,1
2020-07-01 00:00:00,RJ,293,5
2020-07-02 00:00:00,RJ,293,0
2020-07-03 00:00:00,RJ,293,0
2020-07-04 00:00:00,RJ,293,1
2020-07-05 00:00:00,RJ,293,0
2020-07-06 00:00:00,RJ,293,0
2020-07-07 00:00:00,RJ,293,4
2020-07-08 00:00:00,RJ,293,1
2020-07-09 00:00:00,RJ,293,1
2020-07-10 00:00:00,RJ,293,4
2020-07-11 00:00:00,RJ,293,1
2020-07-12 00:00:00,RJ,293,1
2020-07-13 00:00:00,RJ,293,8
2020-07-14 00:00:00,RJ,293,6
2020-07-15 00:00:00,RJ,293,6
2020-07-16 00:00:00,RJ,293,0
2020-07-17 00:00:00,RJ,293,11
2020-07-18 00:00:00,RJ,293,2
2020-07-19 00:00:00,RJ,293,0
2020-07-20 00:00:00,RJ,293,0
2020-07-21 00:00:00,RJ,293,7
2020-07-22 00:00:00,RJ,293,3
2020-07-23 00:00:00,RJ,293,15
2020-07-24 00:00:00,RJ,293,7
2020-07-25 00:00:00,RJ,293,2
2020-07-26 00:00:00,RJ,293,5
2020-07-27 00:00:00,RJ,293,16
2020-07-28 00:00:00,RJ,293,28
2020-07-29 00:00:00,RJ,293,19
2020-07-30 00:00:00,RJ,293,22
2020-07-31 00:00:00,RJ,293,0
2020-08-01 00:00:00,RJ,293,27
2020-08-02 00:00:00,RJ,293,21
2020-08-03 00:00:00,RJ,293,0
2020-08-04 00:00:00,RJ,293,1
2020-08-05 00:00:00,RJ,293,0
2020-08-06 00:00:00,RJ,293,36
2020-08-07 00:00:00,RJ,293,5
2020-08-08 00:00:00,RJ,293,0
2020-08-09 00:00:00,RJ,293,26
2020-08-10 00:00:00,RJ,293,11
2020-08-11 00:00:00,RJ,293,35
2020-08-12 00:00:00,RJ,293,5
2020-08-13 00:00:00,RJ,293,25
2020-08-14 00:00:00,RJ,293,13
2020-08-15 00:00:00,RJ,293,6
2020-08-16 00:00:00,RJ,293,10
2020-08-17 00:00:00,RJ,293,9
2020-08-18 00:00:00,RJ,293,24
2020-08-19 00:00:00,RJ,293,22
2020-08-20 00:00:00,RJ,293,0
2020-08-21 00:00:00,RJ,293,15
2020-08-22 00:00:00,RJ,293,20
2020-08-23 00:00:00,RJ,293,21
2020-08-24 00:00:00,RJ,293,12
2020-08-25 00:00:00,RJ,293,10
2020-08-26 00:00:00,RJ,293,11
2020-08-27 00:00:00,RJ,293,13
2020-08-28 00:00:00,RJ,293,18
2020-08-29 00:00:00,RJ,293,2
2020-08-30 00:00:00,RJ,293,25
2020-08-31 00:00:00,RJ,293,12
2020-09-01 00:00:00,RJ,293,0
2020-09-02 00:00:00,RJ,293,6
2020-09-03 00:00:00,RJ,293,14
2020-09-04 00:00:00,RJ,293,14
2020-09-05 00:00:00,RJ,293,15
2020-03-15 00:00:00,RJ,257,0
2020-03-16 00:00:00,RJ,257,0
2020-03-17 00:00:00,RJ,257,0
2020-03-18 00:00:00,RJ,257,0
2020-03-19 00:00:00,RJ,257,0
2020-03-20 00:00:00,RJ,257,0
2020-03-21 00:00:00,RJ,257,0
2020-03-22 00:00:00,RJ,257,0
2020-03-23 00:00:00,RJ,257,0
2020-03-24 00:00:00,RJ,257,0
2020-03-25 00:00:00,RJ,257,0
2020-03-26 00:00:00,RJ,257,0
2020-03-27 00:00:00,RJ,257,0
2020-03-28 00:00:00,RJ,257,0
2020-03-29 00:00:00,RJ,257,0
2020-03-30 00:00:00,RJ,257,0
2020-03-31 00:00:00,RJ,257,0
2020-04-01 00:00:00,RJ,257,0
2020-04-02 00:00:00,RJ,257,0
2020-04-03 00:00:00,RJ,257,0
2020-04-04 00:00:00,RJ,257,0
2020-04-05 00:00:00,RJ,257,0
2020-04-06 00:00:00,RJ,257,0
2020-04-07 00:00:00,RJ,257,0
2020-04-08 00:00:00,RJ,257,0
2020-04-09 00:00:00,RJ,257,0
2020-04-10 00:00:00,RJ,257,0
2020-04-11 00:00:00,RJ,257,0
2020-04-12 00:00:00,RJ,257,0
2020-04-13 00:00:00,RJ,257,0
2020-04-14 00:00:00,RJ,257,0
2020-04-15 00:00:00,RJ,257,0
2020-04-16 00:00:00,RJ,257,0
2020-04-17 00:00:00,RJ,257,0
2020-04-18 00:00:00,RJ,257,0
2020-04-19 00:00:00,RJ,257,0
2020-04-20 00:00:00,RJ,257,0
2020-04-21 00:00:00,RJ,257,0
2020-04-22 00:00:00,RJ,257,0
2020-04-23 00:00:00,RJ,257,0
2020-04-24 00:00:00,RJ,257,0
2020-04-25 00:00:00,RJ,257,0
2020-04-26 00:00:00,RJ,257,0
2020-04-27 00:00:00,RJ,257,0
2020-04-28 00:00:00,RJ,257,4
2020-04-29 00:00:00,RJ,257,2
2020-04-30 00:00:00,RJ,257,1
2020-05-01 00:00:00,RJ,257,0
2020-05-02 00:00:00,RJ,257,0
2020-05-03 00:00:00,RJ,257,0
2020-05-04 00:00:00,RJ,257,3
2020-05-05 00:00:00,RJ,257,0
2020-05-06 00:00:00,RJ,257,2
2020-05-07 00:00:00,RJ,257,4
2020-05-08 00:00:00,RJ,257,0
2020-05-09 00:00:00,RJ,257,0
2020-05-10 00:00:00,RJ,257,0
2020-05-11 00:00:00,RJ,257,0
2020-05-12 00:00:00,RJ,257,0
2020-05-13 00:00:00,RJ,257,3
2020-05-14 00:00:00,RJ,257,0
2020-05-15 00:00:00,RJ,257,0
2020-05-16 00:00:00,RJ,257,0
2020-05-17 00:00:00,RJ,257,0
2020-05-18 00:00:00,RJ,257,3
2020-05-19 00:00:00,RJ,257,1
2020-05-20 00:00:00,RJ,257,0
2020-05-21 00:00:00,RJ,257,0
2020-05-22 00:00:00,RJ,257,8
2020-05-23 00:00:00,RJ,257,2
2020-05-24 00:00:00,RJ,257,3
2020-05-25 00:00:00,RJ,257,0
2020-05-26 00:00:00,RJ,257,2
2020-05-27 00:00:00,RJ,257,2
2020-05-28 00:00:00,RJ,257,0
2020-05-29 00:00:00,RJ,257,5
2020-05-30 00:00:00,RJ,257,3
2020-05-31 00:00:00,RJ,257,7
2020-06-01 00:00:00,RJ,257,0
2020-06-02 00:00:00,RJ,257,2
2020-06-03 00:00:00,RJ,257,3
2020-06-04 00:00:00,RJ,257,0
2020-06-05 00:00:00,RJ,257,0
2020-06-06 00:00:00,RJ,257,1
2020-06-07 00:00:00,RJ,257,3
2020-06-08 00:00:00,RJ,257,0
2020-06-09 00:00:00,RJ,257,3
2020-06-10 00:00:00,RJ,257,2
2020-06-11 00:00:00,RJ,257,12
2020-06-12 00:00:00,RJ,257,10
2020-06-13 00:00:00,RJ,257,14
2020-06-14 00:00:00,RJ,257,44
2020-06-15 00:00:00,RJ,257,33
2020-06-16 00:00:00,RJ,257,1
2020-06-17 00:00:00,RJ,257,55
2020-06-18 00:00:00,RJ,257,1
2020-06-19 00:00:00,RJ,257,6
2020-06-20 00:00:00,RJ,257,40
2020-06-21 00:00:00,RJ,257,112
2020-06-22 00:00:00,RJ,257,13
2020-06-23 00:00:00,RJ,257,53
2020-06-24 00:00:00,RJ,257,75
2020-06-25 00:00:00,RJ,257,12
2020-06-26 00:00:00,RJ,257,0
2020-06-27 00:00:00,RJ,257,32
2020-06-28 00:00:00,RJ,257,18
2020-06-29 00:00:00,RJ,257,58
2020-06-30 00:00:00,RJ,257,18
2020-07-01 00:00:00,RJ,257,10
2020-07-02 00:00:00,RJ,257,10
2020-07-03 00:00:00,RJ,257,0
2020-07-04 00:00:00,RJ,257,39
2020-07-05 00:00:00,RJ,257,28
2020-07-06 00:00:00,RJ,257,11
2020-07-07 00:00:00,RJ,257,12
2020-07-08 00:00:00,RJ,257,11
2020-07-09 00:00:00,RJ,257,6
2020-07-10 00:00:00,RJ,257,9
